season,week,player_id,pos,player_name,fantasy_points
2016,6,00-0030524,QB,L.Jones,-1.1
2016,6,00-0030525,WR,T.Austin,5.1000000000000005
2016,6,00-0030526,QB,E.Manuel,0.10000000000000009
2016,6,00-0030542,WR,T.Williams,11.5
2016,6,00-0030564,WR,D.Hopkins,14.100000000000001
2016,6,00-0030565,QB,G.Smith,-3.5599999999999996
2016,6,00-0030656,RB,I.Crowell,5.1
2016,6,00-0030663,WR,W.Snead,8.2
2016,6,00-0030668,RB,C.West,1.9000000000000001
2016,6,00-0030669,WR,A.Wilson,3.6
2016,6,00-0030670,WR,B.Fowler,10.7
2016,6,00-0030710,TE,T.Burton,1.7000000000000002
2016,6,00-0030758,TE,J.Perillo,1.4
2016,6,00-0030801,WR,B.Coleman,1.1
2016,6,00-0030821,WR,A.Hurns,11.4
2016,6,00-0030850,K,C.Parkey,10.200000000000001
2016,6,00-0030854,TE,E.Swoope,7.2
2016,6,00-0030874,RB,D.Williams,9.7
2016,6,00-0030896,K,C.Catanzaro,4
2016,6,00-0030992,TE,C.Gillmore,0
2016,6,00-0031001,WR,J.Janis,2.9000000000000004
2016,6,00-0031021,WR,J.Abbrederis,0
2016,6,00-0031023,WR,Q.Enunwa,6.7
2016,6,00-0031035,TE,X.Grimble,3.1
2016,6,00-0031045,RB,C.Hyde,6.7
2016,6,00-0031051,WR,Jo.Brown,9.9
2016,6,00-0031057,RB,K.Carey,5.5
2016,6,00-0031060,WR,D.Thomas,2.9000000000000004
2016,6,00-0031062,RB,J.White,25.1
2016,6,00-0031068,WR,R.Grant,0
2016,6,00-0031075,RB,A.Blue,1.8
2016,6,00-0031118,WR,C.Brown,5.300000000000001
2016,6,00-0031166,WR,S.Roberts,5.4
2016,6,00-0031203,K,C.Santos,5.6000000000000005
2016,6,00-0031228,WR,T.Gabriel,1.1
2016,6,00-0031235,WR,O.Beckham,40.2
2016,6,00-0031236,WR,B.Cooks,29
2016,6,00-0031280,QB,D.Carr,9.3
2016,6,00-0031285,RB,D.Freeman,8.5
2016,6,00-0031291,WR,J.Wright,0.6
2016,6,00-0031299,WR,J.Matthews,10
2016,6,00-0031301,RB,J.Hill,5.6000000000000005
2016,6,00-0031302,TE,C.Fiedorowicz,23.5
2016,6,00-0031359,WR,K.Benjamin,15.1
2016,6,00-0031375,RB,T.West,29.800000000000004
2016,6,00-0031381,WR,D.Adams,5.4
2016,6,00-0031382,WR,J.Landry,14.6
2016,6,00-0031384,TE,R.Rodgers,4.5
2016,6,00-0031407,QB,B.Bortles,7.9399999999999995
2016,6,00-0031428,WR,A.Robinson,7.4
2016,6,00-0031431,WR,M.Lee,11.100000000000001
2016,6,00-0031492,K,J.Myers,5
2016,6,00-0031544,WR,A.Cooper,21.4
2016,6,00-0031547,WR,D.Parker,6.300000000000001
2016,6,00-0031549,WR,N.Agholor,5.4
2016,6,00-0031560,WR,J.Strong,4.6
2016,6,00-0031570,WR,J.Hardy,6
2016,6,00-0031590,RB,J.Ajayi,38.2
2016,6,00-0031612,FB,A.Ripkowski,0.7
2016,6,00-0031665,FB,Z.Zenner,11.700000000000001
2016,6,00-0031697,WR,J.Taylor,0.6
2016,6,00-0031706,FB,P.Lasike,0.6
2016,6,00-0031718,K,A.Franks,5.300000000000001
2016,6,00-0031757,WR,L.Whitehead,7.6
2016,6,00-0031782,WR,E.Rogers,6.5
2016,6,00-0031818,WR,B.Marquez,2.3
2016,6,00-0031912,WR,C.Meredith,19.3
2016,6,00-0031939,RB,M.Jones,22.5
2016,6,00-0031941,WR,J.Crowder,12.8
2016,6,00-0032004,TE,W.Tye,4.5
2016,6,00-0032054,WR,B.Perriman,6.800000000000001
2016,6,00-0032055,WR,D.Funchess,10.8
2016,6,00-0032058,RB,T.Coleman,2.2
2016,6,00-0032063,RB,M.Davis,2.4000000000000004
2016,6,00-0032087,K,J.Lambo,13.100000000000001
2016,6,00-0032112,WR,J.Nelson,6.4
2016,6,00-0032117,TE,N.O'Leary,5.9
2016,6,00-0032128,WR,C.Conley,5.1
2016,6,00-0032134,TE,C.Uzomah,2.6
2016,6,00-0032135,TE,J.James,3.3
2016,6,00-0032144,RB,M.Gordon,11.9
2016,6,00-0032156,QB,T.Siemian,8.3
2016,6,00-0032160,WR,Ty.Williams,4.800000000000001
2016,6,00-0032166,WR,S.Coates,0
2016,6,00-0032187,RB,D.Johnson,36.800000000000004
2016,6,00-0032200,RB,T.Montgomery,18.4
2016,6,00-0032208,WR,P.Dorsett,2.7
2016,6,00-0032209,RB,T.Yeldon,3.6
2016,6,00-0032211,WR,T.Lockett,5
2016,6,00-0032214,TE,T.Kroft,4.9
2016,6,00-0032218,WR,D.Green-Beckham,3.3000000000000003
2016,6,00-0032241,RB,T.Gurley,14.700000000000001
2016,6,00-0032256,TE,C.Walford,5.5
2016,6,00-0032257,RB,D.Johnson,16.400000000000002
2016,6,00-0032268,QB,M.Mariota,32.26
2016,6,00-0032355,WR,C.Rogers,9.3
2016,6,00-0032371,RB,R.Kelley,6.9
2016,6,00-0032385,WR,S.Shepard,5.5
2016,6,00-0032404,RB,T.Ervin,0.9
2016,6,00-0032411,RB,K.Dixon,2.2
2016,6,00-0032417,RB,P.Perkins,4.6
2016,6,00-0032426,RB,A.Collins,8.600000000000001
2016,6,00-0032475,WR,T.McEvoy,2.7
2016,6,00-0032569,K,W.Lutz,10.5
2016,6,00-0032659,WR,R.Lewis,9.4
2016,6,00-0032688,WR,R.Anderson,4.4
2016,6,00-0032694,WR,J.Marshall,2.1
2016,6,00-0032764,RB,D.Henry,3.7
2016,6,00-0032765,WR,M.Thomas,18.8
2016,6,00-0032778,WR,T.Sharpe,0.1
2016,6,00-0032780,RB,J.Howard,13
2016,6,00-0032782,RB,W.Smallwood,3
2016,6,00-0032804,RB,D.Lasco,1.4
2016,6,00-0032881,WR,T.Lewis,3.9000000000000004
2016,6,00-0032897,FB,D.Watt,1.3
2016,6,00-0032902,RB,K.Farrow,0.5
2016,6,00-0032940,RB,D.Washington,5.9
2016,6,00-0032950,QB,C.Wentz,-2.6399999999999997
2016,6,00-0032959,WR,C.Peake,7.8
2016,6,00-0032972,RB,D.Booker,7.800000000000001
2016,6,00-0032974,WR,J.Payton,0
2016,6,00-0032975,RB,J.Williams,2.6
2016,6,00-0032977,WR,R.Higgins,2.4000000000000004
2016,6,00-0033009,WR,T.Boyd,11.9
2016,6,00-0033025,RB,J.Richard,2.2
2016,6,00-0033040,WR,T.Hill,3.5
2016,6,00-0033045,RB,E.Elliott,21.900000000000002
2016,6,00-0033069,WR,B.Miller,2.8
2016,6,00-0033077,QB,D.Prescott,22.480000000000004
2016,6,00-0033079,WR,R.Louis,9.5
2016,6,00-0033090,TE,H.Henry,25.3
2016,6,00-0033104,QB,C.Kessler,17.74
2016,7,00-0004091,K,P.Dawson,3.8000000000000003
2016,7,00-0016919,K,A.Vinatieri,10.100000000000001
2016,7,00-0019596,QB,T.Brady,26.180000000000003
2016,7,00-0019646,K,S.Janikowski,12.200000000000001
2016,7,00-0020531,QB,D.Brees,35.18
2016,7,00-0020578,K,M.Bryant,10
2016,7,00-0021429,QB,C.Palmer,4.9799999999999995
2016,7,00-0021547,TE,A.Gates,11.8
2016,7,00-0022044,WR,A.Johnson,0
2016,7,00-0022084,WR,A.Boldin,11.3
2016,7,00-0022803,QB,E.Manning,6.64
2016,7,00-0022921,WR,L.Fitzgerald,13
2016,7,00-0022942,QB,P.Rivers,9.14
2016,7,00-0022999,FB,J.Kuhn,0.8
2016,7,00-0023096,K,N.Novak,11.5
2016,7,00-0023252,K,R.Gould,4.9
2016,7,00-0023436,QB,A.Smith,23.26
2016,7,00-0023459,QB,A.Rodgers,32.74
2016,7,00-0023482,K,M.Nugent,1.6
2016,7,00-0023500,RB,F.Gore,20.3
2016,7,00-0023564,RB,D.Sproles,7.4
2016,7,00-0023682,QB,R.Fitzpatrick,7.2
2016,7,00-0023853,K,M.Prater,6
2016,7,00-0024217,RB,R.Bush,8.899999999999999
2016,7,00-0024221,TE,V.Davis,15.9
2016,7,00-0024243,TE,M.Lewis,3.1
2016,7,00-0024268,TE,A.Fasano,3
2016,7,00-0024333,K,S.Gostkowski,3
2016,7,00-0024334,WR,B.Marshall,6.4
2016,7,00-0024389,TE,D.Walker,25.4
2016,7,00-0025549,TE,B.Celek,1.7000000000000002
2016,7,00-0025565,K,N.Folk,2.2
2016,7,00-0025580,K,M.Crosby,6.2
2016,7,00-0025944,K,S.Hauschka,4.6000000000000005
2016,7,00-0026003,K,D.Carpenter,4.9
2016,7,00-0026138,K,C.Barth,4.9
2016,7,00-0026143,QB,M.Ryan,10.22
2016,7,00-0026158,QB,J.Flacco,-6.48
2016,7,00-0026176,WR,J.Nelson,1.9
2016,7,00-0026184,RB,M.Forte,32.4
2016,7,00-0026189,WR,D.Jackson,6
2016,7,00-0026201,TE,M.Bennett,1.5
2016,7,00-0026213,RB,J.Charles,0
2016,7,00-0026267,TE,J.Tamme,9.7
2016,7,00-0026281,TE,G.Barnidge,16.6
2016,7,00-0026286,FB,J.Felton,0
2016,7,00-0026289,RB,T.Hightower,6.4
2016,7,00-0026345,WR,P.Garcon,4.2
2016,7,00-0026373,RB,J.Forsett,6.800000000000001
2016,7,00-0026498,QB,M.Stafford,15.84
2016,7,00-0026625,QB,B.Hoyer,-3.04
2016,7,00-0026739,WR,J.Norwood,1.3
2016,7,00-0026796,RB,A.Foster,1.9
2016,7,00-0026855,RB,A.Smith,6.200000000000001
2016,7,00-0026901,WR,M.Wallace,19.5
2016,7,00-0026957,TE,D.Johnson,1.5
2016,7,00-0026968,K,R.Succop,11.200000000000001
2016,7,00-0026983,WR,D.Heyward-Bey,11.5
2016,7,00-0026986,WR,M.Crabtree,22.1
2016,7,00-0026995,WR,J.Maclin,7.5
2016,7,00-0027006,WR,K.Britt,6.8
2016,7,00-0027029,RB,L.McCoy,1.1
2016,7,00-0027057,WR,B.Tate,4.6
2016,7,00-0027125,TE,Z.Miller,8
2016,7,00-0027150,WR,J.Edelman,11.5
2016,7,00-0027155,RB,R.Jennings,13.4
2016,7,00-0027265,WR,V.Cruz,9.5
2016,7,00-0027325,RB,L.Blount,29.900000000000002
2016,7,00-0027531,RB,C.Ivory,6.6000000000000005
2016,7,00-0027651,WR,D.McCluster,-0.1
2016,7,00-0027654,WR,A.Benn,4.9
2016,7,00-0027656,TE,R.Gronkowski,23.3
2016,7,00-0027681,WR,B.LaFell,17.3
2016,7,00-0027685,WR,E.Sanders,12.6
2016,7,00-0027691,WR,A.Roberts,3
2016,7,00-0027696,TE,J.Graham,13.3
2016,7,00-0027714,TE,D.Pitta,11
2016,7,00-0027725,TE,C.Harbor,4.6
2016,7,00-0027793,WR,A.Brown,16.900000000000002
2016,7,00-0027854,QB,S.Bradford,-0.13999999999999915
2016,7,00-0027864,RB,R.Mathews,10.8
2016,7,00-0027873,TE,J.Gresham,3.5
2016,7,00-0027874,WR,D.Thomas,14.5
2016,7,00-0027891,WR,G.Tate,14.3
2016,7,00-0027918,WR,A.Hawkins,3.4000000000000004
2016,7,00-0027942,WR,A.Green,30.400000000000002
2016,7,00-0027944,WR,J.Jones,25.900000000000002
2016,7,00-0027966,RB,M.Ingram,18.2
2016,7,00-0027973,QB,A.Dalton,21.82
2016,7,00-0027974,QB,C.Kaepernick,4.619999999999999
2016,7,00-0027981,TE,K.Rudolph,13.5
2016,7,00-0027985,TE,L.Kendricks,16.5
2016,7,00-0027996,WR,T.Smith,2.7
2016,7,00-0028002,WR,R.Cobb,27.6
2016,7,00-0028009,RB,D.Murray,24.200000000000003
2016,7,00-0028064,RB,B.Powell,2.3
2016,7,00-0028067,TE,J.Thomas,12
2016,7,00-0028074,FB,A.Sherman,0.5
2016,7,00-0028083,RB,J.Rodgers,19.299999999999997
2016,7,00-0028091,WR,J.Kerley,3
2016,7,00-0028093,TE,N.Paul,3.1
2016,7,00-0028112,TE,C.Clay,6.9
2016,7,00-0028116,WR,A.Robinson,0
2016,7,00-0028118,QB,T.Taylor,16.34
2016,7,00-0028198,RB,M.Asiata,13
2016,7,00-0028202,RB,S.Draughn,15.3
2016,7,00-0028237,WR,C.Hogan,4
2016,7,00-0028263,WR,A.Holmes,1
2016,7,00-0028409,RB,D.Harris,8.2
2016,7,00-0028411,WR,D.Inman,8.8
2016,7,00-0028434,WR,D.Baldwin,10.4
2016,7,00-0028497,WR,K.Aiken,8
2016,7,00-0028581,FB,P.DiMarco,0.8
2016,7,00-0028825,WR,T.Pryor Sr.,3.8
2016,7,00-0028838,TE,L.Donnell,1.8
2016,7,00-0028903,TE,G.Celek,2.4
2016,7,00-0028986,QB,C.Keenum,-5.56
2016,7,00-0029033,WR,G.Whalen,2.2
2016,7,00-0029123,P,M.King,3.2
2016,7,00-0029129,WR,R.Streater,0
2016,7,00-0029137,WR,A.Jeffery,6.300000000000001
2016,7,00-0029159,WR,J.Kearse,7.6000000000000005
2016,7,00-0029205,RB,T.Cadet,2.2
2016,7,00-0029239,RB,B.Bolden,0
2016,7,00-0029263,QB,R.Wilson,7.2
2016,7,00-0029269,WR,T.Benjamin,7.9
2016,7,00-0029273,RB,R.Turbin,3.2
2016,7,00-0029293,WR,M.Jones,13.4
2016,7,00-0029319,WR,J.Bellamy,4.7
2016,7,00-0029336,WR,B.Golden,0
2016,7,00-0029384,RB,B.Rainey,0.4
2016,7,00-0029388,WR,D.Thompson,1.4
2016,7,00-0029492,FB,J.Olawale,1.7000000000000002
2016,7,00-0029576,K,B.Walsh,5.800000000000001
2016,7,00-0029580,WR,R.Matthews,6.7
2016,7,00-0029597,K,J.Tucker,15.3
2016,7,00-0029601,TE,B.Bostick,0
2016,7,00-0029604,QB,K.Cousins,30.04
2016,7,00-0029608,WR,T.Hilton,25.8
2016,7,00-0029615,RB,L.Miller,9.200000000000001
2016,7,00-0029621,K,G.Zuerlein,4.6
2016,7,00-0029632,WR,M.Sanu,2.6
2016,7,00-0029638,WR,M.Floyd,10.5
2016,7,00-0029640,WR,B.Quick,12.700000000000001
2016,7,00-0029668,QB,A.Luck,33.82
2016,7,00-0029682,QB,B.Osweiler,-1.6599999999999997
2016,7,00-0029683,RB,R.Hillman,0.09999999999999992
2016,7,00-0029697,TE,C.Fleener,8.4
2016,7,00-0029701,QB,R.Tannehill,15.76
2016,7,00-0029708,WR,K.Wright,2.2
2016,7,00-0029740,TE,I.Momah,9
2016,7,00-0029795,RB,B.Cunningham,1.9
2016,7,00-0029822,K,B.McManus,8.4
2016,7,00-0029854,RB,C.Anderson,19.700000000000003
2016,7,00-0029892,FB,K.Juszczyk,0.7
2016,7,00-0029931,FB,Z.Line,0.7
2016,7,00-0030035,WR,A.Thielen,7.2
2016,7,00-0030061,TE,Z.Ertz,3.4000000000000004
2016,7,00-0030068,WR,M.Goodwin,18.3
2016,7,00-0030085,WR,K.Stills,20
2016,7,00-0030098,K,D.Hopkins,2.8000000000000003
2016,7,00-0030108,TE,R.Griffin,3.3
2016,7,00-0030113,WR,C.Johnson,0
2016,7,00-0030147,WR,R.Shepard,18.7
2016,7,00-0030155,TE,D.Harris,3
2016,7,00-0030181,TE,J.Doyle,26.8
2016,7,00-0030216,TE,J.Hill,1.6
2016,7,00-0030280,RB,K.Davis,0.1
2016,7,00-0030287,RB,A.Ellington,0.7000000000000001
2016,7,00-0030288,RB,R.Burkhead,5.300000000000001
2016,7,00-0030290,WR,C.Hamilton,6.1
2016,7,00-0030390,K,C.Sturgis,6.6000000000000005
2016,7,00-0030404,RB,C.Thompson,17.8
2016,7,00-0030414,RB,S.Ware,23.1
2016,7,00-0030432,RB,C.Michael,9
2016,7,00-0030433,RB,M.Gillislee,2.5
2016,7,00-0030443,TE,L.Toilolo,1.5
2016,7,00-0030450,WR,Q.Patton,2.8
2016,7,00-0030456,RB,G.Bernard,17.2
2016,7,00-0030470,TE,V.McDonald,4.4
2016,7,00-0030496,RB,L.Bell,23.4
2016,7,00-0030506,TE,T.Kelce,6.4
2016,7,00-0030513,RB,L.Murray,21.799999999999997
2016,7,00-0030514,TE,M.Rivera,3.3
2016,7,00-0030521,WR,J.Hunter,4.5
2016,7,00-0030524,QB,L.Jones,9.74
2016,7,00-0030525,WR,T.Austin,20.2
2016,7,00-0030533,QB,M.Barkley,-11.86
2016,7,00-0030549,TE,T.Eifert,1.9
2016,7,00-0030564,WR,D.Hopkins,7.6
2016,7,00-0030565,QB,G.Smith,7.000000000000001
2016,7,00-0030578,WR,C.Patterson,17.7
2016,7,00-0030656,RB,I.Crowell,18.400000000000002
2016,7,00-0030663,WR,W.Snead,15.200000000000001
2016,7,00-0030668,RB,C.West,1.3
2016,7,00-0030669,WR,A.Wilson,0.9
2016,7,00-0030670,WR,B.Fowler,1.2000000000000002
2016,7,00-0030710,TE,T.Burton,0
2016,7,00-0030801,WR,B.Coleman,8
2016,7,00-0030821,WR,A.Hurns,8
2016,7,00-0030850,K,C.Parkey,4.800000000000001
2016,7,00-0030854,TE,E.Swoope,9.100000000000001
2016,7,00-0030874,RB,D.Williams,8.1
2016,7,00-0030896,K,C.Catanzaro,3.0999999999999996
2016,7,00-0030990,WR,J.Huff,6.9
2016,7,00-0031001,WR,J.Janis,1.9
2016,7,00-0031023,WR,Q.Enunwa,14.8
2016,7,00-0031035,TE,X.Grimble,4.4
2016,7,00-0031057,RB,K.Carey,7.700000000000001
2016,7,00-0031060,WR,D.Thomas,2.7
2016,7,00-0031062,RB,J.White,11.2
2016,7,00-0031066,RB,L.Taliaferro,2.5
2016,7,00-0031068,WR,R.Grant,1
2016,7,00-0031075,RB,A.Blue,7.300000000000001
2016,7,00-0031136,K,C.Boswell,7.200000000000001
2016,7,00-0031166,WR,S.Roberts,7.2
2016,7,00-0031203,K,C.Santos,11
2016,7,00-0031235,WR,O.Beckham,8.9
2016,7,00-0031236,WR,B.Cooks,17.3
2016,7,00-0031257,WR,P.Richardson,2
2016,7,00-0031268,WR,W.Powell,3.8000000000000003
2016,7,00-0031273,TE,C.Brate,7.9
2016,7,00-0031280,QB,D.Carr,11.9
2016,7,00-0031285,RB,D.Freeman,16
2016,7,00-0031291,WR,J.Wright,0
2016,7,00-0031299,WR,J.Matthews,3
2016,7,00-0031301,RB,J.Hill,29.700000000000003
2016,7,00-0031302,TE,C.Fiedorowicz,10.5
2016,7,00-0031310,WR,D.Street,3
2016,7,00-0031375,RB,T.West,1
2016,7,00-0031376,RB,J.McKinnon,5.8
2016,7,00-0031381,WR,D.Adams,35.7
2016,7,00-0031382,WR,J.Landry,12.3
2016,7,00-0031384,TE,R.Rodgers,1.7000000000000002
2016,7,00-0031407,QB,B.Bortles,2.64
2016,7,00-0031408,WR,M.Evans,29.6
2016,7,00-0031428,WR,A.Robinson,1.9
2016,7,00-0031431,WR,M.Lee,16.700000000000003
2016,7,00-0031442,T,T.Lewan,8
2016,7,00-0031492,K,J.Myers,11.4
2016,7,00-0031503,QB,J.Winston,24.159999999999997
2016,7,00-0031544,WR,A.Cooper,5.4
2016,7,00-0031547,WR,D.Parker,4.5
2016,7,00-0031549,WR,N.Agholor,2.5
2016,7,00-0031560,WR,J.Strong,2.5
2016,7,00-0031570,WR,J.Hardy,2.1
2016,7,00-0031588,WR,S.Diggs,3.8
2016,7,00-0031590,RB,J.Ajayi,33.60000000000001
2016,7,00-0031612,FB,A.Ripkowski,2.1
2016,7,00-0031665,FB,Z.Zenner,9.9
2016,7,00-0031718,K,A.Franks,8.9
2016,7,00-0031818,WR,B.Marquez,0
2016,7,00-0031912,WR,C.Meredith,2.2
2016,7,00-0031939,RB,M.Jones,4.7
2016,7,00-0031941,WR,J.Crowder,16.8
2016,7,00-0032004,TE,W.Tye,3.4000000000000004
2016,7,00-0032009,WR,A.Humphries,3.8000000000000003
2016,7,00-0032054,WR,B.Perriman,2.1
2016,7,00-0032058,RB,T.Coleman,15.4
2016,7,00-0032063,RB,M.Davis,9.6
2016,7,00-0032068,FB,M.Johnson,3.1
2016,7,00-0032087,K,J.Lambo,18.200000000000003
2016,7,00-0032112,WR,J.Nelson,11.8
2016,7,00-0032117,TE,N.O'Leary,1.7000000000000002
2016,7,00-0032128,WR,C.Conley,4.9
2016,7,00-0032135,TE,J.James,4.8
2016,7,00-0032144,RB,M.Gordon,37.1
2016,7,00-0032156,QB,T.Siemian,8.180000000000001
2016,7,00-0032160,WR,Ty.Williams,20
2016,7,00-0032166,WR,S.Coates,0.9
2016,7,00-0032170,WR,R.Greene,1.8
2016,7,00-0032187,RB,D.Johnson,25.6
2016,7,00-0032200,RB,T.Montgomery,21.1
2016,7,00-0032209,RB,T.Yeldon,3.8000000000000003
2016,7,00-0032211,WR,T.Lockett,2.3
2016,7,00-0032214,TE,T.Kroft,1.3
2016,7,00-0032218,WR,D.Green-Beckham,8.3
2016,7,00-0032241,RB,T.Gurley,13.7
2016,7,00-0032256,TE,C.Walford,1.5
2016,7,00-0032257,RB,D.Johnson Jr.,5.8
2016,7,00-0032268,QB,M.Mariota,16.18
2016,7,00-0032355,WR,C.Rogers,4.5
2016,7,00-0032371,RB,R.Kelley,9.6
2016,7,00-0032385,WR,S.Shepard,6.7
2016,7,00-0032393,RB,C.Prosise,2.7
2016,7,00-0032394,TE,N.Vannett,0
2016,7,00-0032398,WR,C.Moore,2.1
2016,7,00-0032400,WR,M.Mitchell,0
2016,7,00-0032404,RB,T.Ervin,1.4
2016,7,00-0032411,RB,K.Dixon,0.4
2016,7,00-0032417,RB,P.Perkins,3.1
2016,7,00-0032426,RB,A.Collins,0.2
2016,7,00-0032429,TE,J.Adams,1.5
2016,7,00-0032441,WR,A.Burbridge,2.5
2016,7,00-0032449,P,L.Edwards,0
2016,7,00-0032475,WR,T.McEvoy,1.5
2016,7,00-0032569,K,W.Lutz,3
2016,7,00-0032636,RB,D.Jackson,0.6000000000000001
2016,7,00-0032659,WR,R.Lewis,1.2000000000000002
2016,7,00-0032688,WR,R.Anderson,9.600000000000001
2016,7,00-0032741,RB,P.Barber,15.9
2016,7,00-0032764,RB,D.Henry,0.30000000000000004
2016,7,00-0032765,WR,M.Thomas,21
2016,7,00-0032778,WR,T.Sharpe,9.4
2016,7,00-0032780,RB,J.Howard,2.7
2016,7,00-0032782,RB,W.Smallwood,1.3
2016,7,00-0032784,QB,K.Hogan,6.9
2016,7,00-0032902,RB,K.Farrow,1.8
2016,7,00-0032935,WR,J.Holton,3
2016,7,00-0032940,RB,D.Washington,3.2
2016,7,00-0032950,QB,C.Wentz,2.6200000000000006
2016,7,00-0032956,FB,A.Janovich,2.3000000000000003
2016,7,00-0032959,WR,C.Peake,1.8
2016,7,00-0032972,RB,D.Booker,17.7
2016,7,00-0032977,WR,R.Higgins,3.4000000000000004
2016,7,00-0033009,WR,T.Boyd,0.8
2016,7,00-0033025,RB,J.Richard,0.6
2016,7,00-0033040,WR,T.Hill,13.600000000000001
2016,7,00-0033079,WR,R.Louis,1
2016,7,00-0033090,TE,H.Henry,3.6
2016,7,00-0033102,K,R.Aguayo,8.5
2016,7,00-0033104,QB,C.Kessler,5.58
2016,7,00-0033110,TE,T.Higbee,1.4
2016,7,00-0033114,WR,M.Thomas,0
2016,7,00-0033127,WR,W.Fuller,5.2
2016,7,00-0033164,RB,T.Pope,0.1
2016,8,00-0016919,K,A.Vinatieri,2
2016,8,00-0019596,QB,T.Brady,34.6
2016,8,00-0019646,K,S.Janikowski,0.10000000000000009
2016,8,00-0020531,QB,D.Brees,26.700000000000003
2016,8,00-0020578,K,M.Bryant,10.600000000000001
2016,8,00-0021206,QB,J.McCown,8.14
2016,8,00-0021429,QB,C.Palmer,27.02
2016,8,00-0021547,TE,A.Gates,16.3
2016,8,00-0022084,WR,A.Boldin,0.9
2016,8,00-0022127,TE,J.Witten,10.6
2016,8,00-0022921,WR,L.Fitzgerald,14.4
2016,8,00-0022942,QB,P.Rivers,-10.32
2016,8,00-0022999,FB,J.Kuhn,2.7
2016,8,00-0023096,K,N.Novak,8.9
2016,8,00-0023436,QB,A.Smith,5.48
2016,8,00-0023459,QB,A.Rodgers,44.34
2016,8,00-0023482,K,M.Nugent,0
2016,8,00-0023500,RB,F.Gore,14.7
2016,8,00-0023564,RB,D.Sproles,15.8
2016,8,00-0023662,QB,M.Cassel,1.1
2016,8,00-0023682,QB,R.Fitzpatrick,4.920000000000001
2016,8,00-0023742,P,J.Ryan,-1
2016,8,00-0023853,K,M.Prater,6.1
2016,8,00-0023894,T,D.Penn,7.1
2016,8,00-0024217,RB,R.Bush,4.6000000000000005
2016,8,00-0024221,TE,V.Davis,17.3
2016,8,00-0024226,QB,J.Cutler,14.28
2016,8,00-0024243,TE,M.Lewis,7.300000000000001
2016,8,00-0024333,K,S.Gostkowski,13.3
2016,8,00-0024334,WR,B.Marshall,10.8
2016,8,00-0024389,TE,D.Walker,13.8
2016,8,00-0025396,WR,T.Ginn,9.3
2016,8,00-0025418,TE,G.Olsen,3.1
2016,8,00-0025565,K,N.Folk,6.4
2016,8,00-0025580,K,M.Crosby,5.9
2016,8,00-0025944,K,S.Hauschka,8.5
2016,8,00-0026003,K,D.Carpenter,1.3000000000000003
2016,8,00-0026035,WR,D.Amendola,11.9
2016,8,00-0026069,FB,M.Tolbert,0.2
2016,8,00-0026138,K,C.Barth,7.800000000000001
2016,8,00-0026143,QB,M.Ryan,35.919999999999995
2016,8,00-0026153,RB,J.Stewart,29
2016,8,00-0026176,WR,J.Nelson,19.4
2016,8,00-0026184,RB,M.Forte,25.300000000000004
2016,8,00-0026189,WR,D.Jackson,7.800000000000001
2016,8,00-0026201,TE,M.Bennett,9.5
2016,8,00-0026267,TE,J.Tamme,3.9000000000000004
2016,8,00-0026281,TE,G.Barnidge,9.2
2016,8,00-0026286,FB,J.Felton,4.1
2016,8,00-0026289,RB,T.Hightower,13.700000000000001
2016,8,00-0026345,WR,P.Garcon,12.2
2016,8,00-0026498,QB,M.Stafford,14.1
2016,8,00-0026739,WR,J.Norwood,1.4
2016,8,00-0026855,RB,A.Smith,3
2016,8,00-0026858,K,G.Gano,14.600000000000001
2016,8,00-0026968,K,R.Succop,11.700000000000001
2016,8,00-0026986,WR,M.Crabtree,16.8
2016,8,00-0026995,WR,J.Maclin,12.8
2016,8,00-0027057,WR,B.Tate,5.6000000000000005
2016,8,00-0027125,TE,Z.Miller,20.8
2016,8,00-0027150,WR,J.Edelman,13.2
2016,8,00-0027215,TE,L.Paulsen,1.5
2016,8,00-0027325,RB,L.Blount,10.8
2016,8,00-0027531,RB,C.Ivory,1.7000000000000002
2016,8,00-0027595,WR,B.Walters,8.9
2016,8,00-0027651,WR,D.McCluster,0.8
2016,8,00-0027654,WR,A.Benn,0
2016,8,00-0027656,TE,R.Gronkowski,24.9
2016,8,00-0027681,WR,B.LaFell,1.1
2016,8,00-0027685,WR,E.Sanders,9.8
2016,8,00-0027696,TE,J.Graham,7.4
2016,8,00-0027854,QB,S.Bradford,7.620000000000001
2016,8,00-0027864,RB,R.Mathews,8.1
2016,8,00-0027873,TE,J.Gresham,7.2
2016,8,00-0027874,WR,D.Thomas,12.4
2016,8,00-0027891,WR,G.Tate,8.7
2016,8,00-0027902,WR,D.Bryant,20.8
2016,8,00-0027918,WR,A.Hawkins,19.1
2016,8,00-0027939,QB,C.Newton,6.28
2016,8,00-0027942,WR,A.Green,20.1
2016,8,00-0027944,WR,J.Jones,5.4
2016,8,00-0027966,RB,M.Ingram,0.5
2016,8,00-0027973,QB,A.Dalton,18.46
2016,8,00-0027981,TE,K.Rudolph,10.1
2016,8,00-0028009,RB,D.Murray,21.8
2016,8,00-0028042,TE,L.Stocker,3.8
2016,8,00-0028052,WR,C.Shorts,0
2016,8,00-0028064,RB,B.Powell,16.400000000000002
2016,8,00-0028067,TE,J.Thomas,12.8
2016,8,00-0028083,RB,J.Rodgers,15.8
